confuse	repaired	all 5 rows were identical template "We confuse every day."; rewrote with 2 verb senses (perplex; mix up)
confused	repaired	all 5 rows were identical template "We confused every day."; rewrote as adjective senses (unable to think clearly, disoriented, muddled) plus comparatives
connection	repaired	all 5 rows were identical placeholder "The connection is important."; rewrote across 5 learner noun senses (travel connection, internet, rapport, physical link, contacts)
consequence	repaired	all 5 rows were identical placeholder; rewrote using result/unpleasant-effect/importance noun senses
consist	repaired	all 5 rows were identical template "We consist every day."; only usable sense is the formal "consist in" (exist/be compatible), used throughout with varied forms and contexts
define	repaired	all 5 rows were identical template "We define every day."; rewrote across 5 learner verb senses (state meaning, express essence, ask for clarity, mark limits)
definite	repaired	all 5 rows were identical template "It is definite."; rewrote across adjective senses plus grammar "definite article" sense
definition	repaired	all 5 rows were identical placeholder; rewrote across dictionary-definition, "by definition", and picture/HD-clarity senses
deliver	repaired	all 5 rows were identical template "We deliver every day."; rewrote across 5 learner verb senses (birth, transport, hand over, produce results, give a speech)
departure	repaired	all 5 rows were identical placeholder; rewrote across the two learner-usable senses (act of departing; deviation from plan)
despite	repaired	all 5 rows were identical template "We walk despite rain."; rewrote 5 varied situations with the only usable sense (preposition, in spite of)
destination	repaired	all 5 rows were identical placeholder; rewrote across travel-endpoint sense and the figurative "goal" sense
determine	repaired	all 5 rows were identical template "We determine every day."; rewrote across ascertain/decide/resolve/set-limits senses
determined	repaired	all 5 rows were identical template "It is determined."; rewrote using the single adjective sense (resolute) plus comparative/superlative forms
development	repaired	all 5 rows were identical placeholder; rewrote across news-development, growth, real-estate-project, and R&D senses
