intelligent	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
international	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
introduction	repaired	Replaced all five duplicated placeholders with distinct acts of introducing.
invent	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
invention	repaired	Replaced all five duplicated placeholders with distinct invented-object examples.
invitation	repaired	Replaced all five duplicated placeholders with distinct requests for a person's company.
invite	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
involve	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
item	repaired	Replaced all five duplicated placeholders with distinct physical-object examples.
itself	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
jam	repaired	Replaced all five duplicated placeholders with distinct fruit-preserve examples.
jazz	repaired	Replaced all five duplicated placeholders with distinct musical-form examples.
jewellery	repaired	Replaced all five duplicated placeholders with distinct uncountable ornament examples.
joke	repaired	Replaced all five duplicated placeholders with distinct amusing-story examples.
journalist	repaired	Replaced all five duplicated placeholders with personal-journal keeper examples matching the source sense.
jump	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
kid	repaired	Replaced all five duplicated placeholders with distinct informal child examples.
kill	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
king	repaired	Replaced all five duplicated placeholders with distinct male-monarch examples.
knee	repaired	Replaced all five duplicated placeholders with distinct leg-joint examples.
knife	repaired	Replaced all five duplicated placeholders with distinct cutting-tool examples.
knock	repaired	Replaced all five duplicated placeholders with distinct abrupt rapping-sound examples.
knowledge	repaired	Replaced all five duplicated placeholders with distinct understanding or familiarity examples.
lab	repaired	Replaced all five duplicated placeholders with distinct laboratory examples.
lady	repaired	Replaced all five duplicated placeholders with historical household-mistress examples matching the source sense.
