enjoy	repaired	fixed unsupported target pairing and strengthened form variety
exam	repaired	fixed plural target mismatch and improved cloze context
example	repaired	replaced placeholder and aligned each example with its source sense
explain	repaired	fixed target mismatch and added source-grounded reason sense
front	repaired	fixed target mismatch and corrected front-of-bus phrasing
give	repaired	fixed target mismatch and corrected sense assignments
guess	repaired	fixed past-form target mismatch and improved cloze context
hat	repaired	fixed plural target mismatch and replaced unnatural rare verb use
i	repaired	replaced placeholder and strengthened memorable letter context
important	repaired	replaced placeholder patterns with concrete contexts
include	repaired	fixed target mismatches and removed obsolete and nonverbal uses
introduce	repaired	fixed target mismatch and made mixture and practice senses natural
job	repaired	fixed target mismatch and replaced rare verb with common noun use
make	repaired	fixed third-person target mismatch and strengthened contexts
mean	repaired	replaced placeholder and corrected sense and grammar mismatches
