accuse	repaired	Replaced an implausibly weak accusation with a clear alleged wrongdoing
acknowledge	repaired	Qwen candidate passed human semantic, grammar, and naturalness review; approved as complete overlay
acquire	repaired	Removed the redundant phrase 'learned to acquire'
actual	repaired	Moved all rows from the rare acts-or-deeds sense to the normal real-or-factual sense
adapt	repaired	Qwen candidate passed human semantic, grammar, and naturalness review; approved as complete overlay
additional	repaired	Qwen candidate passed human semantic, grammar, and naturalness review; approved as complete overlay
administration	repaired	Repaired two unnatural administration collocations
adopt	repaired	Assigned pet examples to the pet-adoption sense and repaired the foster-care phrasing
advance	repaired	Replaced two strained uses with natural promotion and development contexts
affair	repaired	Replaced unnatural personal-affair and national-affair constructions
afterwards	repaired	Qwen candidate passed human semantic, grammar, and naturalness review; approved as complete overlay
agency	repaired	Moved the full set from an abstract academic sense to common establishment and government-agency senses
agenda	repaired	Replaced an awkward plural-handout example with a normal meeting-plan use
aggressive	repaired	Qwen candidate passed human semantic, grammar, and naturalness review; approved as complete overlay
aid	repaired	Removed the redundant phrase 'displaced refugees'
aircraft	repaired	Qwen candidate passed human semantic, grammar, and naturalness review; approved as complete overlay
alter	repaired	Made the mechanic example specific enough to be natural and safe
anger	repaired	Qwen candidate passed human semantic, grammar, and naturalness review; approved as complete overlay
angle	repaired	Replaced a dictionary-like definition with a contextual geometry example
anniversary	repaired	Qwen candidate passed human semantic, grammar, and naturalness review; approved as complete overlay
annual	repaired	Qwen candidate passed human semantic, grammar, and naturalness review; approved as complete overlay
anxious	repaired	Removed eager uses of 'anxious to' that did not match the selected nervous-and-worried sense
apparent	repaired	Moved all rows from the rare physically-visible sense to the common clear-or-obvious sense
apparently	repaired	Qwen candidate passed human semantic, grammar, and naturalness review; approved as complete overlay
appeal	repaired	Qwen candidate passed human semantic, grammar, and naturalness review; approved as complete overlay
