succeed	repaired	Preserved canonical rank 1 and replaced duplicate rows with accomplishment and succession senses.
successful	repaired	Preserved canonical rank 1 and replaced duplicate rows with distinct contexts and supported adjective forms.
such	repaired	Preserved canonical rank 1 and replaced duplicate rows with intensifier, exclamation, pronoun, and noun uses.
suddenly	repaired	Preserved canonical rank 1 and replaced duplicate rows with distinct contexts and supported forms.
suggest	repaired	Preserved canonical rank 1 and replaced duplicate rows with recommendation, implication, and evocation senses.
suit	repaired	Preserved all rows and changed only rank 3 target from suit to the occurring supported form suits.
surprise	repaired	Preserved all rows and changed only rank 2 target from surprise to the occurring supported form surprised.
sweet	repaired	Preserved all rows and changed only rank 5 target from sweet to the occurring supported form sweets.
symbol	repaired	Preserved all rows and changed only rank 4 target from symbol to the occurring supported form symbols.
taste	repaired	Preserved all rows and changed only rank 5 target from taste to the occurring supported form tastes.
thought	repaired	Replaced five duplicated placeholders with mental representation, reflection, consideration, and past-think uses.
throw	repaired	Preserved canonical rank 1 and replaced duplicate rows with supported verb forms and noun use.
tidy	repaired	Preserved canonical rank 1 and replaced duplicate rows with adjective and neatening verb uses.
tie	repaired	Replaced five duplicated placeholders with connection, clothing, fastening, and equal-score senses.
tip	repaired	Replaced five duplicated placeholders with advice, pointed end, gratuity, tilting, and payment senses.
tool	repaired	Replaced five duplicated placeholders with physical, figurative, software, and leather-working uses.
top	repaired	Replaced five duplicated placeholders with upper part, lid, garment, location adjective, and surpassing verb.
touch	repaired	Preserved canonical rank 1 and replaced duplicate rows with contact verb forms and noun use.
tour	repaired	Replaced five duplicated placeholders with guided visit, performance journey, and travel verb uses.
tourism	repaired	Replaced five duplicated placeholders with travel activity, industry, and purpose-specific tourism senses.
towards	repaired	Preserved canonical rank 1 and replaced duplicate rows with direction, contribution, attitude, and adverb uses.
towel	repaired	Replaced five duplicated placeholders with drying cloth and towel-use verb forms.
tower	repaired	Replaced five duplicated placeholders with structure, communications, control, and height verb senses.
toy	repaired	Replaced five duplicated placeholders with plaything, idle play, consideration, and impractical adjective uses.
track	repaired	Replaced five duplicated placeholders with marks, racecourse, paths, movement monitoring, and measurement senses.
