sad	repaired	rank 1 was 4 words; rank 4 template-shaped; re-spread over senses 39382/39383/39384 for feeling, appearing and causing sorrow; skipped noun POS (39395 rare alt of saad) and verb POS (39394 rare archaic)
salad	repaired	rank 1 was 5 words and thin; ranks 2-4 were 4-5 word statements; noun-only POS kept, senses 39396/39397/39398 used
salt	repaired	rank 2 pointed at chemistry sense 39400 while the sentence means table salt - re-pointed to 39399; added verb forms salted/salting and adjective sense 39412 for salt water
same	repaired	rank 1 was 5 words, rank 4 was 4 words; kept adj/adv/pron spread but gave each row real context; added sense 39435 for lack of variety
sandwich	repaired	rank 1 was 5 words; added verb forms sandwiched/sandwiching and time sense 39450; skipped adj POS (only sense 39454, a narrow gloss)
saturday	repaired	rank 5 was the fabricated verb 'We Saturdayed at the beach.'; skipped verb POS 67706 entirely and rewrote as a noun row; all targets now capitalised to match the sentences
say	repaired	rank 1 was 4 words, rank 3 was 3 words; added sense 39458 for a sign saying something; skipped noun POS (39463 'a say' is B2) and adv POS (39464 'say, twenty people')
school	repaired	ranks 3 and 5 pointed at 39482 'to defeat emphatically' while the sentences mean 'to educate' - re-pointed both to 39481; rank 1 given real context
science	repaired	rank 3 used rare sense 39489; replaced with 39487/39488; rank 1 was 5 words; skipped verb POS (39495 dated, 39496 marginal)
scientist	repaired	rank 1 and rank 2 were 4 words; single sense 39498 kept, all five rows given real situations
sea	repaired	rank 1 was 5 words; kept senses 39499/39500/39501 and gave each row context; noun-only word, no POS skipped
second	repaired	rank 2 was labelled adj 39510 but used adverbially - moved to adv sense 39514; rank 4 was labelled noun 39515 but is the ordinal adjective - moved to 39510; rank 1 was 4 words; now covers noun/adj/adv/verb
section	repaired	ranks 1-3 pointed at 39540 'a cutting' while the sentences mean a subdivision - re-pointed to 39541/39543; rank 5 'She sectioned the report clearly.' was unnatural and was rewritten with a real object
see	repaired	rank 3 pointed at 39567 'perceive with the eyes' for a doctor's appointment - re-pointed to 39578; rank 4 re-pointed to 39569 for watching a film; skipped noun POS (39588-39591 diocese and letter-name jargon)
sell	repaired	rank 1 was 5 words and ranks 2-4 were thin; added sense 39593 for goods that sell well; skipped noun POS (39600/39601 are B2 idioms, the rest rare)
send	repaired	rank 1 was 5 words and template-flat; rewrote it and gave the other rows fuller context; skipped noun POS (39621-39626 computing jargon, rare or slang)
september	repaired	rank 1 was 4 words; all rows kept on name sense 67699 with September/Septembers; the other name senses 67700/67701 are rare
seven	repaired	all five rows used noun sense 39640 (the digit) while three sentences mean the numeral - moved those to num sense 67909 and kept 39640 only where seven really is the figure; rank 1 was 5 words
seventeen	repaired	rank 3 'The bus leaves at seventeen past six.' is not natural English; ranks 2 and 4 were 4 words; all rows kept on the only sense 67736
seventy	pass	all five rows already use num sense 67737 correctly; rank 1 is six words and situational; no template shapes
share	repaired	rank 4 was 4 words and rank 5 was 5 words; spread verb senses 39648/39649/39651 over giving, using in common and telling; kept noun sense 39643
she	repaired	rank 1 was 5 words; added the object form her under the same pron sense 39655 for form variety; skipped det POS (39663 'synonym of her') and verb POS (39662 'to refer to using she/her'), both too narrow for A1
sheep	pass	all five rows on core sense 39664 with the correct invariant plural; rank 1 is seven words and situational; nothing to fix
shirt	repaired	ranks 4 and 5 used verb sense 39675 in fabricated-sounding sentences ('They shirt the actors...'); skipped the verb POS entirely and rewrote both as noun rows; rank 1 was 5 words
shoe	repaired	ranks 4 and 5 used 39694 'to put shoes on one's own feet' for shoeing a horse - re-pointed to 39695; rank 1 was 5 words; added the form shoeing
