metre	repaired	Corrected plural targets in ranks 2 and 3.
minute	repaired	Corrected the plural target and made the verb example match the recorded-event sense.
mother	repaired	Corrected the nurturing verb sense and replaced the unsupported noun target.
pound	repaired	Corrected the missing plural target and currency/striking sense IDs.
practice	repaired	Corrected verb sense IDs and matched the plural noun to the customary-action sense.
present	repaired	Replaced the placeholder and corrected location, gift, and presentation senses.
pretty	repaired	Corrected ranks 2 and 3 to the adverb sense and POS.
reader	repaired	Corrected the plural target in rank 2.
run	repaired	Corrected the plural target and matched the bus example to the transport sense.
sentence	repaired	Replaced placeholder examples and matched the judicial example to the punishment sense.
south	repaired	Corrected POS/sense mismatches and replaced rare or unnatural uses with common senses.
space	repaired	Corrected all examples to their exact area, outer-space, text-gap, spacing, and empty-place senses.
speak	repaired	Corrected the plural target and matched language ability to its source sense.
sport	repaired	Corrected the plural verb target and matched the health example to physical activity.
spring	repaired	Corrected the season and water-source noun sense IDs.
