gentleman	repaired	polite-man singular and plural rows including the vocative Ladies and gentlemen; agreement correct
ghost	repaired	apparition sense in four rows plus the idiomatic ghost of a chance matching its own sense
giant	repaired	fairy-tale giant noun, very-tall-person plural, and two adjective rows; POS matches each slot
glad	repaired	one adjective sense in five predicative frames (glad when, about, to, that, felt glad); all natural
global	repaired	single worldwide adjective sense in five attributive slots; varied and plausible collocations
glove	repaired	hand-covering sense in four rows plus the baseball-mitt sense; singular and plural both correct
goods	repaired	merchandise sense in four rows plus the freight sense; plural-only noun handled correctly
grade	repaired	mark and school-year nouns plus two verb rows; grades and graded agree with their subjects
graduate	repaired	noun graduate and graduates, two verb rows, and the attributive graduate student adjective
grain	repaired	harvested cereal, a single grain, wood grain and plural grains; four senses covered cleanly
grateful	repaired	one adjective sense in five frames including grateful for, grateful to and attributive use
growth	repaired	physical growth, personal growth, business growth and plant growth; all noun, all natural
guard	repaired	noun watchman rows alternating with two verb rows; guards and guarded agree with their subjects
guilty	repaired	remorse and legally-culpable senses plus guilty conscience; all adjective slots correct
hang	repaired	suspend verb with hang/hangs/hanging/hung plus the noun idiom got the hang of
happiness	repaired	one uncountable noun sense in five rows; no plural misuse and all verbs agree
hardly	repaired	scarcely sense in four rows plus the I-hardly-think emphatic-denial sense; both correctly tagged
headline	repaired	newspaper-headline noun in four rows plus the verb row is headlining the festival
heating	repaired	heating-system noun in four rows plus one present-participle verb row; POS tags correct
heavily	repaired	adverb of rain, reliance, thickness and breathing; four senses, all natural collocations
helicopter	repaired	one noun sense in five rows; singular and plural alternate and all agreement is correct
highlight	repaired	best-part noun, mark-with-colour and draw-attention verbs, and the plural highlights
highly	repaired	two adverb senses (very, and with approval) across five rows; each modifies an appropriate word
hire	repaired	employ verb with hired/hire/hiring plus the rental-payment noun and the new hires noun
historic	repaired	momentous and old-and-notable senses; five attributive and predicative slots, all natural
