advertisement	repaired	Replaced all five duplicated placeholder rows with distinct commercial-advertisement examples.
advertising	repaired	Replaced all five duplicated placeholder rows with distinct marketing-communication examples.
affect	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
against	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
ah	repaired	Replaced all five duplicated placeholder rows with noun uses of the interjection instance.
airline	repaired	Replaced all five duplicated placeholder rows with distinct air-transport company examples.
alive	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
allow	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
almost	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
alone	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
along	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
already	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
alternative	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
although	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
among	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
amount	repaired	Replaced all five duplicated placeholder rows with distinct non-count quantity examples.
ancient	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
ankle	repaired	Replaced all five duplicated placeholder rows with distinct joint examples.
anybody	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
anyway	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
anywhere	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
app	repaired	Replaced all five duplicated placeholder rows with distinct mobile-application examples.
appear	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
appearance	repaired	Replaced all five duplicated placeholder rows with distinct coming-into-sight examples.
apply	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
