block	repaired	5 template copies of "The block is important." replaced with real sentences across noun/verb senses.
bomb	repaired	5 template copies of "The bomb is important." replaced; slang/adj sense skipped (see report).
border	repaired	5 template copies of "The border is important." replaced with frontier/edge/garden/verb senses.
bother	repaired	5 template copies of "We bother every day." replaced with distinct verb and noun senses.
branch	repaired	5 template copies of "The branch is important." replaced with tree/org/field/verb senses.
brand	repaired	5 template copies of "The brand is important." replaced with cattle-branding, product and marketing senses.
brave	repaired	5 template copies of "It is brave." replaced; dated/obsolete noun senses skipped.
breath	repaired	5 template copies of "The breath is important." replaced; jargon adj and misspelling verb skipped.
breathe	repaired	5 template copies of "We breathe every day." replaced with core inhale/exhale/live senses.
breathing	repaired	5 template copies of "The breathing is important." replaced; jargon/archaic senses skipped.
bride	repaired	5 template copies of "The bride is important." replaced; obsolete/jargon senses skipped.
bubble	repaired	5 template copies of "The bubble is important." replaced; many slang/jargon senses skipped.
bury	repaired	5 template copies of "We bury every day." replaced with core burial/hide/overwhelm senses.
calm	repaired	5 template copies of "It is calm." replaced; slang adj sense skipped.
campaign	repaired	5 template copies of "The campaign is important." replaced; niche jargon senses skipped.
