campus	repaired	full rewrite; canonical was 5x "The campus is important." template
candidate	repaired	full rewrite; canonical was 5x "The candidate is important." template
cap	repaired	full rewrite; canonical was 5x "The cap is important." template
captain	repaired	full rewrite; canonical was 5x "The captain is important." template
careless	repaired	full rewrite; canonical was 5x "It is careless." template
category	repaired	full rewrite; canonical was 5x "The category is important." template
ceiling	repaired	full rewrite; canonical was 5x "The ceiling is important." template
celebration	repaired	full rewrite; canonical was 5x "The celebration is important." template
central	repaired	full rewrite; canonical was 5x "It is central." template
ceremony	repaired	full rewrite; canonical was 5x "The ceremony is important." template
chain	repaired	full rewrite; canonical was 5x "The chain is important." template
challenge	repaired	full rewrite; canonical was 5x "The challenge is important." template
champion	repaired	full rewrite; canonical was 5x "The champion is important." template
channel	repaired	full rewrite; canonical was 5x "The channel is important." template
chapter	repaired	full rewrite; canonical was 5x "The chapter is important." template
