writer	repaired	replaced five duplicate placeholders with common author contexts
writing	repaired	replaced five duplicate placeholders with sourced noun and participle uses
wrong	repaired	preserved rank 1 and replaced four duplicates with distinct sourced uses
yeah	repaired	replaced placeholders using only the sourced pronunciation-spelling sense
year	repaired	replaced five duplicate placeholders with common time and school senses
yellow	repaired	replaced five duplicate placeholders with sourced color and change senses
yes	repaired	replaced five duplicate placeholders with sourced affirmative noun uses
yesterday	repaired	replaced five duplicate placeholders with sourced noun and adverb uses
you	repaired	preserved rank 1 and replaced four duplicates with distinct pronoun uses
young	repaired	preserved rank 1 and replaced four duplicates with adjective and offspring senses
your	repaired	preserved rank 1 and replaced four duplicates with distinct determiner contexts
yourself	repaired	preserved rank 1 and replaced four duplicates with reflexive and emphatic uses
ability	repaired	replaced five duplicate placeholders with capacity skill and physical senses
able	repaired	preserved rank 1 and replaced four duplicates with capability contexts
abroad	repaired	preserved rank 1 and replaced four duplicates with foreign-country contexts
accept	repaired	preserved rank 1 and replaced four duplicates with supported verb forms
accident	repaired	replaced five duplicate placeholders with unintended-event and crash senses
according	repaired	preserved rank 1 and replaced four duplicates using participle evidence only
achieve	repaired	preserved rank 1 and replaced four duplicates with supported verb forms
act	repaired	replaced five duplicate placeholders with deed theater and action senses
active	repaired	preserved rank 1 and replaced four duplicates with sourced adjective forms
actually	repaired	preserved rank 1 and replaced four duplicates with factual emphasis contexts
advantage	repaired	replaced five duplicate placeholders with favorable-condition and benefit senses
adventure	repaired	replaced five duplicate placeholders with excitement event and risk senses
advertise	repaired	preserved rank 1 and replaced four duplicates with supported verb forms
