loudly	repaired	preserved rank 1 and replaced four duplicates with supported adverb forms
lovely	repaired	preserved rank 1 and replaced four duplicates with common adjective forms
low	repaired	preserved rank 1 and replaced four duplicates with height amount and volume senses
luck	repaired	replaced five duplicate placeholders with chance fortune superstition and success senses
lucky	repaired	preserved rank 1 and replaced four duplicates with supported adjective forms
mail	repaired	replaced five duplicate placeholders with postal noun and supported verb uses
major	repaired	preserved rank 1 and replaced four duplicates with significance health and academic senses
male	repaired	preserved rank 1 and replaced four duplicates with adjective and noun uses
manage	repaired	preserved rank 1 and replaced four duplicates with charge handling and success senses
manager	repaired	replaced five duplicate placeholders with business sports and software senses
manner	repaired	replaced five duplicate placeholders with way behavior politeness and kind senses
mark	repaired	replaced five duplicate placeholders with visible score labeling and grading senses
marry	repaired	preserved rank 1 and replaced four duplicates with supported marriage verb forms
material	repaired	preserved rank 1 and replaced four duplicates with substance fabric content and significance senses
mathematics	repaired	replaced five duplicate placeholders with field and ability senses
maths	repaired	replaced five duplicate placeholders using the sourced mathematics clipping
matter	repaired	replaced five duplicate placeholders with importance affair substance and plural uses
media	repaired	replaced five duplicate placeholders with publishing content professionals and data senses
medical	repaired	preserved rank 1 and replaced four duplicates with practice treatment health and exam senses
medicine	repaired	replaced five duplicate placeholders with drug study and profession senses
memory	repaired	replaced five duplicate placeholders with recall event and computer senses
mention	repaired	replaced five duplicate placeholders with supported verb forms and noun use
metal	repaired	replaced five duplicate placeholders with element alloy object and music senses
method	repaired	replaced five duplicate placeholders with process plural and systematicity senses
middle	repaired	replaced five duplicate placeholders with midpoint interval and adjective senses
