huge	repaired	Preserved canonical rank 1 and replaced duplicate rows with supported adjective forms and senses.
human	repaired	Preserved canonical rank 1 and replaced duplicate rows with sourced adjective and noun uses.
hurt	repaired	Preserved canonical rank 1 and replaced duplicate rows with physical, emotional, and adjective uses.
ideal	repaired	Preserved canonical rank 1 and replaced duplicate rows with optimal adjective and standard noun uses.
identify	repaired	Preserved canonical rank 1 and replaced duplicate rows with identity, classification, and affinity senses.
ill	repaired	Preserved canonical rank 1 and replaced duplicate rows with health, adverb, and ailment uses.
illness	repaired	Replaced five duplicated placeholders with distinct countable and uncountable health contexts.
image	repaired	Replaced five duplicated placeholders with representation, computer, mental, public, and imaging uses.
immediately	repaired	Preserved canonical rank 1 and replaced duplicate rows with temporal, spatial, and conjunction senses.
impossible	repaired	Preserved canonical rank 1 and replaced duplicate rows with impossibility and difficult-person senses.
included	repaired	Preserved canonical rank 1 and replaced duplicate rows with sourced verb and adjective uses.
including	repaired	Preserved canonical rank 1 and replaced duplicate rows with sourced preposition and participle uses.
increase	repaired	Preserved canonical rank 1 and replaced duplicate rows with transitive, intransitive, and noun uses.
incredible	repaired	Preserved canonical rank 1 and replaced duplicate rows with implausible and amazing senses.
independent	repaired	Preserved canonical rank 1 and replaced duplicate rows with free, unbiased, political, and business senses.
individual	repaired	Replaced five duplicated placeholders with sourced person, population, and adjective uses.
industry	repaired	Replaced five duplicated placeholders with trade, manufacturing, and persistent-work senses.
informal	repaired	Preserved canonical rank 1 and replaced duplicate rows with everyday and unstructured senses.
injury	repaired	Replaced five duplicated placeholders with physical, emotional, and rights-damage senses.
insect	repaired	Replaced five duplicated placeholders with biological and older broad senses.
inside	repaired	Replaced five duplicated placeholders with noun, adjective, adverb, and preposition uses.
instead	repaired	Preserved canonical rank 1 and replaced duplicate rows with distinct substitution contexts.
instruction	repaired	Replaced five duplicated placeholders with teaching, direction, order, and manual senses.
instructor	repaired	Replaced five duplicated placeholders with natural singular and plural teacher contexts.
instrument	repaired	Replaced five duplicated placeholders with music, display, tool, and measurement-verb senses.
