boss	repaired	Replaced all five duplicated placeholders with distinct person-in-charge examples.
bottom	repaired	Replaced all five duplicated placeholders with distinct lowest-part examples.
bowl	repaired	Replaced all five duplicated placeholders with distinct container examples.
brain	repaired	Replaced all five duplicated placeholders with distinct nervous-system organ examples.
bridge	repaired	Replaced all five duplicated placeholders with distinct divide-spanning construction examples.
bright	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
decision	repaired	Replaced all five duplicated placeholders with distinct acts of deciding.
forward	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
fresh	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
fridge	repaired	Replaced all five duplicated placeholders with distinct refrigerator examples.
frog	repaired	Replaced all five duplicated placeholders with distinct tailless-amphibian examples.
furniture	repaired	Replaced all five duplicated placeholders with distinct uncountable room-item examples.
further	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
gallery	repaired	Replaced all five duplicated placeholders with distinct art-exhibition institution examples.
gap	repaired	Replaced all five duplicated placeholders with distinct opening examples.
gas	repaired	Replaced all five duplicated placeholders with distinct physical-state examples.
gate	repaired	Replaced all five duplicated placeholders with distinct outdoor doorlike-structure examples.
general	repaired	Preserved rank 1 and replaced ranks 2-5 only to remove duplicate sentences.
gift	repaired	Replaced all five duplicated placeholders with distinct voluntarily given item examples.
goal	repaired	Replaced all five duplicated placeholders with distinct intended-result examples.
god	repaired	Replaced all five duplicated placeholders with distinct deity examples.
gold	repaired	Replaced all five duplicated placeholders with distinct elemental-metal examples.
golf	repaired	Replaced all five duplicated placeholders with distinct ball-game examples.
government	repaired	Replaced all five duplicated placeholders with distinct lawmaking body examples.
grass	repaired	Replaced all five duplicated placeholders with distinct Poaceae plant examples.
