drum	repaired	canonical was 5x "The drum is important." full rewrite
drunk	repaired	canonical was 5x "It is drunk." full rewrite
due	repaired	canonical was 5x "It is due." full rewrite
dust	repaired	canonical was 5x "The dust is important." full rewrite
duty	repaired	canonical was 5x "The duty is important." full rewrite
earthquake	repaired	canonical was 5x "The earthquake is important." full rewrite
eastern	repaired	canonical was 5x "It is eastern." full rewrite
economic	repaired	canonical was 5x "It is economic." full rewrite
economy	repaired	canonical was 5x "The economy is important." full rewrite
edge	repaired	canonical was 5x "The edge is important." full rewrite
editor	repaired	canonical was 5x "The editor is important." full rewrite
educate	repaired	canonical was 5x "We educate every day." full rewrite
educated	repaired	canonical was 5x "It is educated." full rewrite
educational	repaired	canonical was 5x "It is educational." full rewrite
effective	repaired	canonical was 5x "It is effective." full rewrite
