exchange	repaired	added verb coverage (exchange/exchanged), replaced weak definitional row
excitement	pass	single good sense, natural varied sentences, no other POS exists
exhibition	pass	noun rows solid; verb sense is sexual exhibitionism, skipped
expand	pass	verb-only word, already good sense/form diversity
expected	repaired	added true verb sense (past participle) at rank 5
expedition	pass	noun rows solid; verb sense is an unnatural rare backformation, skipped
experienced	repaired	added verb sense (past tense of experience) at rank 5
explode	pass	good diversity of senses and forms already
explore	pass	verb rows solid; noun sense ("an explore") is informal/dialectal, skipped
explosion	pass	good sense diversity, no other POS exists
export	repaired	rewrote rows to add noun and verb senses (the core meanings), kept one adjective row
fairly	repaired	replaced dated sense (old rank 5) with a common untagged sense
familiar	pass	adj rows solid; all noun senses are obsolete/rare/jargon, skipped
fancy	repaired	rewrote block to add adjective and verb usage (the most common modern senses); adverb POS skipped as nonstandard
fascinating	repaired	added verb (gerund) sense at rank 5
fashionable	pass	adj rows solid; noun sense ("a fop") is archaic, skipped
fasten	pass	single strong sense, good form diversity already
favour	repaired	added verb sense at rank 5, kept the idiom-rich noun rows
fence	repaired	added verb sense (fenced off) at rank 5
fighting	repaired	rewrote block: added the noun sense (most common usage) and a verb row, kept two adjective rows
file	repaired	replaced a duplicate-sense row with a verb sense (file for divorce)
financial	pass	single sense, adjective-only, all rows solid
fitness	pass	good sense diversity already, no other POS exists
fixed	repaired	replaced one adjective row with a true verb sense
flag	repaired	added verb sense (flagged down) at rank 5
